video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name
id00569__00239_1__739d21e7a0,id00569,1.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00239_1.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00569,FakeVideo-RealAudio/Caucasian (European)/women/id00569/00239_1.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00569/00239_1.mp4,1,1,0,1,FAKE
id00569__00239_2__9c5a6aec80,id00569,2.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00239_2.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00569,FakeVideo-RealAudio/Caucasian (European)/women/id00569/00239_2.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00569/00239_2.mp4,1,1,0,1,FAKE
id00581__00010_id03371_trukmxt8dak_faceswap__43125ccee1,id00581,id03371,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00010_id03371_truKMXt8Dak_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00581,FakeVideo-RealAudio/Caucasian (European)/women/id00581/00010_id03371_truKMXt8Dak_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00581/00010_id03371_truKMXt8Dak_faceswap.mp4,1,1,0,1,FAKE
id00589__00130_0__a13392bea1,id00589,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00130_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00589,FakeVideo-RealAudio/Caucasian (European)/women/id00589/00130_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00589/00130_0.mp4,1,1,0,1,FAKE
id00589__00130_id00634_z5t9ojizdqg_faceswap__3e1fa5a626,id00589,id00634,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00130_id00634_z5t9oJizDQg_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00589,FakeVideo-RealAudio/Caucasian (European)/women/id00589/00130_id00634_z5t9oJizDQg_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00589/00130_id00634_z5t9oJizDQg_faceswap.mp4,1,1,0,1,FAKE
id00591__00001_id00897_0ayfw8jhoyi_faceswap__486cde8d57,id00591,id00897,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00001_id00897_0ayFw8JhoyI_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00591,FakeVideo-RealAudio/Caucasian (European)/women/id00591/00001_id00897_0ayFw8JhoyI_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00591/00001_id00897_0ayFw8JhoyI_faceswap.mp4,1,1,0,1,FAKE
id00633__00088_id01002_eqtvihjyiso_faceswap__491e634d48,id00633,id01002,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00088_id01002_eQTviHjyISo_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00633,FakeVideo-RealAudio/Caucasian (European)/women/id00633/00088_id01002_eQTviHjyISo_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00633/00088_id01002_eQTviHjyISo_faceswap.mp4,1,1,0,1,FAKE
id00634__00078_0__3f161c94db,id00634,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00078_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00634,FakeVideo-RealAudio/Caucasian (European)/women/id00634/00078_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00634/00078_0.mp4,1,1,0,1,FAKE
id00634__00078_id03649_389qffquddi_faceswap__d88d377869,id00634,id03649,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00078_id03649_389qfFqUddI_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00634,FakeVideo-RealAudio/Caucasian (European)/women/id00634/00078_id03649_389qfFqUddI_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00634/00078_id03649_389qfFqUddI_faceswap.mp4,1,1,0,1,FAKE
id00735__00037_id03844_aeaen1lns2c_faceswap__3df06a2f8f,id00735,id03844,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00037_id03844_AEAEN1Lns2c_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00735,FakeVideo-RealAudio/Caucasian (European)/women/id00735/00037_id03844_AEAEN1Lns2c_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00735/00037_id03844_AEAEN1Lns2c_faceswap.mp4,1,1,0,1,FAKE
id00806__00005_id00379_fgkgyhcuk4g_faceswap__36bb2b8619,id00806,id00379,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00005_id00379_fgkgYHCuk4g_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00806,FakeVideo-RealAudio/Caucasian (European)/women/id00806/00005_id00379_fgkgYHCuk4g_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00806/00005_id00379_fgkgYHCuk4g_faceswap.mp4,1,1,0,1,FAKE
id00813__00169_id00897_0ayfw8jhoyi_faceswap__4d4960858d,id00813,id00897,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00169_id00897_0ayFw8JhoyI_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00813,FakeVideo-RealAudio/Caucasian (European)/women/id00813/00169_id00897_0ayFw8JhoyI_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00813/00169_id00897_0ayFw8JhoyI_faceswap.mp4,1,1,0,1,FAKE
id00823__00125_id00395_wm5kgjfttem_faceswap__21840fd4aa,id00823,id00395,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00125_id00395_wM5kGJfTtEM_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00823,FakeVideo-RealAudio/Caucasian (European)/women/id00823/00125_id00395_wM5kGJfTtEM_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00823/00125_id00395_wM5kGJfTtEM_faceswap.mp4,1,1,0,1,FAKE
id00826__00065_0__f480cda128,id00826,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00065_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00826,FakeVideo-RealAudio/Caucasian (European)/women/id00826/00065_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00826/00065_0.mp4,1,1,0,1,FAKE
id00826__00065_id00581_7axvp19lgkg_faceswap__1865ed095f,id00826,id00581,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00065_id00581_7AxvP19LGKg_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00826,FakeVideo-RealAudio/Caucasian (European)/women/id00826/00065_id00581_7AxvP19LGKg_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00826/00065_id00581_7AxvP19LGKg_faceswap.mp4,1,1,0,1,FAKE
id00897__00005_id00591_1jo8xelxqms_faceswap__83bb2e36e6,id00897,id00591,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00005_id00591_1Jo8xElXQMs_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id00897,FakeVideo-RealAudio/Caucasian (European)/women/id00897/00005_id00591_1Jo8xElXQMs_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id00897/00005_id00591_1Jo8xElXQMs_faceswap.mp4,1,1,0,1,FAKE
id01001__00086_id00633_uxrtmta1edm_faceswap__6264a0fdd0,id01001,id00633,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00086_id00633_UXrTMta1EDM_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id01001,FakeVideo-RealAudio/Caucasian (European)/women/id01001/00086_id00633_UXrTMta1EDM_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01001/00086_id00633_UXrTMta1EDM_faceswap.mp4,1,1,0,1,FAKE
id01002__00043_0__0037069c3a,id01002,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00043_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id01002,FakeVideo-RealAudio/Caucasian (European)/women/id01002/00043_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01002/00043_0.mp4,1,1,0,1,FAKE
id01002__00043_id00633_uxrtmta1edm_faceswap__cec9f45551,id01002,id00633,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00043_id00633_UXrTMta1EDM_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id01002,FakeVideo-RealAudio/Caucasian (European)/women/id01002/00043_id00633_UXrTMta1EDM_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01002/00043_id00633_UXrTMta1EDM_faceswap.mp4,1,1,0,1,FAKE
id01018__00072_id00569_gsynmpwiov4_faceswap__4188e5e820,id01018,id00569,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00072_id00569_gSynmpwioV4_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id01018,FakeVideo-RealAudio/Caucasian (European)/women/id01018/00072_id00569_gSynmpwioV4_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id01018/00072_id00569_gSynmpwioV4_faceswap.mp4,1,1,0,1,FAKE
id03371__00430_id00581_7axvp19lgkg_faceswap__70843069e3,id03371,id00581,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00430_id00581_7AxvP19LGKg_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03371,FakeVideo-RealAudio/Caucasian (European)/women/id03371/00430_id00581_7AxvP19LGKg_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03371/00430_id00581_7AxvP19LGKg_faceswap.mp4,1,1,0,1,FAKE
id03589__00002_0__77c803607e,id03589,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00002_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03589,FakeVideo-RealAudio/Caucasian (European)/women/id03589/00002_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03589/00002_0.mp4,1,1,0,1,FAKE
id03589__00002_id00495_e46aimuc4a0_faceswap__f8d069614b,id03589,id00495,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00002_id00495_E46aiMUC4A0_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03589,FakeVideo-RealAudio/Caucasian (European)/women/id03589/00002_id00495_E46aiMUC4A0_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03589/00002_id00495_E46aiMUC4A0_faceswap.mp4,1,1,0,1,FAKE
id03620__00081_id00496_simadcxqnh8_faceswap__10674e1997,id03620,id00496,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00081_id00496_SImaDcXQnh8_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03620,FakeVideo-RealAudio/Caucasian (European)/women/id03620/00081_id00496_SImaDcXQnh8_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03620/00081_id00496_SImaDcXQnh8_faceswap.mp4,1,1,0,1,FAKE
id03649__00001_0__f66daee304,id03649,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00001_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03649,FakeVideo-RealAudio/Caucasian (European)/women/id03649/00001_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03649/00001_0.mp4,1,1,0,1,FAKE
id03649__00001_id00634_z5t9ojizdqg_faceswap__ccf4ecc9ab,id03649,id00634,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00001_id00634_z5t9oJizDQg_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03649,FakeVideo-RealAudio/Caucasian (European)/women/id03649/00001_id00634_z5t9oJizDQg_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03649/00001_id00634_z5t9oJizDQg_faceswap.mp4,1,1,0,1,FAKE
id03651__00092_id03716_s_lxbgafzqa_faceswap__6d23e7395c,id03651,id03716,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00092_id03716_s-lxbGafZQA_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03651,FakeVideo-RealAudio/Caucasian (European)/women/id03651/00092_id03716_s-lxbGafZQA_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03651/00092_id03716_s-lxbGafZQA_faceswap.mp4,1,1,0,1,FAKE
id03716__00040_0__c450fbf630,id03716,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00040_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03716,FakeVideo-RealAudio/Caucasian (European)/women/id03716/00040_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03716/00040_0.mp4,1,1,0,1,FAKE
id03716__00040_id03651_ejcorkl6loi_faceswap__0d7c012de0,id03716,id03651,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00040_id03651_EjcoRkL6loI_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03716,FakeVideo-RealAudio/Caucasian (European)/women/id03716/00040_id03651_EjcoRkL6loI_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03716/00040_id03651_EjcoRkL6loI_faceswap.mp4,1,1,0,1,FAKE
id03816__00093_id03941_ssytp8ze88q_faceswap__93f411620c,id03816,id03941,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00093_id03941_SsYtP8Ze88Q_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03816,FakeVideo-RealAudio/Caucasian (European)/women/id03816/00093_id03941_SsYtP8Ze88Q_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03816/00093_id03941_SsYtP8Ze88Q_faceswap.mp4,1,1,0,1,FAKE
id03844__00028_0__698ee65322,id03844,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00028_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03844,FakeVideo-RealAudio/Caucasian (European)/women/id03844/00028_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03844/00028_0.mp4,1,1,0,1,FAKE
id03844__00028_id00484_u7ytz8efzv0_faceswap__4be7c1bbff,id03844,id00484,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00028_id00484_u7YTz8eFZv0_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03844,FakeVideo-RealAudio/Caucasian (European)/women/id03844/00028_id00484_u7YTz8eFZv0_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03844/00028_id00484_u7YTz8eFZv0_faceswap.mp4,1,1,0,1,FAKE
id03858__00092_0__8368f2555c,id03858,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00092_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03858,FakeVideo-RealAudio/Caucasian (European)/women/id03858/00092_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03858/00092_0.mp4,1,1,0,1,FAKE
id03858__00092_id00395_wm5kgjfttem_faceswap__adfb4d09af,id03858,id00395,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00092_id00395_wM5kGJfTtEM_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03858,FakeVideo-RealAudio/Caucasian (European)/women/id03858/00092_id00395_wM5kGJfTtEM_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03858/00092_id00395_wM5kGJfTtEM_faceswap.mp4,1,1,0,1,FAKE
id03941__00021_0__4c75e41606,id03941,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00021_0.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03941,FakeVideo-RealAudio/Caucasian (European)/women/id03941/00021_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03941/00021_0.mp4,1,1,0,1,FAKE
id03941__00021_id03816_xxd0ytnei50_faceswap__b87c52f698,id03941,id03816,-,faceswap,C,FakeVideo-RealAudio,Caucasian (European),women,00021_id03816_XXD0yTNei50_faceswap.mp4,FakeVideo-RealAudio/Caucasian (European)/women/id03941,FakeVideo-RealAudio/Caucasian (European)/women/id03941/00021_id03816_XXD0yTNei50_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/women/id03941/00021_id03816_XXD0yTNei50_faceswap.mp4,1,1,0,1,FAKE
id00032__00028_0__11dd347d05,id00032,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00028_0.mp4,FakeVideo-RealAudio/Asian (South)/men/id00032,FakeVideo-RealAudio/Asian (South)/men/id00032/00028_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00032/00028_0.mp4,1,1,0,1,FAKE
id00032__00028_00__7252df9c1c,id00032,00.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00028_00.mp4,FakeVideo-RealAudio/Asian (South)/men/id00032,FakeVideo-RealAudio/Asian (South)/men/id00032/00028_00.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00032/00028_00.mp4,1,1,0,1,FAKE
id00032__00028_1__f406ecc284,id00032,1.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00028_1.mp4,FakeVideo-RealAudio/Asian (South)/men/id00032,FakeVideo-RealAudio/Asian (South)/men/id00032/00028_1.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00032/00028_1.mp4,1,1,0,1,FAKE
id00032__00028_2__0c9c90afd5,id00032,2.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00028_2.mp4,FakeVideo-RealAudio/Asian (South)/men/id00032,FakeVideo-RealAudio/Asian (South)/men/id00032/00028_2.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00032/00028_2.mp4,1,1,0,1,FAKE
id00032__00028_3__af8d20e5d6,id00032,3.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00028_3.mp4,FakeVideo-RealAudio/Asian (South)/men/id00032,FakeVideo-RealAudio/Asian (South)/men/id00032/00028_3.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00032/00028_3.mp4,1,1,0,1,FAKE
id00033__00276_0__d95d8da2bb,id00033,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00276_0.mp4,FakeVideo-RealAudio/Asian (South)/men/id00033,FakeVideo-RealAudio/Asian (South)/men/id00033/00276_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00033/00276_0.mp4,1,1,0,1,FAKE
id00033__00276_1__d196524630,id00033,1.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00276_1.mp4,FakeVideo-RealAudio/Asian (South)/men/id00033,FakeVideo-RealAudio/Asian (South)/men/id00033/00276_1.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00033/00276_1.mp4,1,1,0,1,FAKE
id00033__00276_2__a0eaed277d,id00033,2.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00276_2.mp4,FakeVideo-RealAudio/Asian (South)/men/id00033,FakeVideo-RealAudio/Asian (South)/men/id00033/00276_2.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00033/00276_2.mp4,1,1,0,1,FAKE
id00033__00276_3__d214237916,id00033,3.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00276_3.mp4,FakeVideo-RealAudio/Asian (South)/men/id00033,FakeVideo-RealAudio/Asian (South)/men/id00033/00276_3.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00033/00276_3.mp4,1,1,0,1,FAKE
id00078__00114_id00103_qptvap4y5dq_faceswap__3d9e5b3ff4,id00078,id00103,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00114_id00103_qpTVaP4y5DQ_faceswap.mp4,FakeVideo-RealAudio/Asian (South)/men/id00078,FakeVideo-RealAudio/Asian (South)/men/id00078/00114_id00103_qpTVaP4y5DQ_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00078/00114_id00103_qpTVaP4y5DQ_faceswap.mp4,1,1,0,1,FAKE
id00082__00052_0__b6f2b73784,id00082,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00052_0.mp4,FakeVideo-RealAudio/Asian (South)/men/id00082,FakeVideo-RealAudio/Asian (South)/men/id00082/00052_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00082/00052_0.mp4,1,1,0,1,FAKE
id00082__00052_id00769_bqhvszdovpm_faceswap__ad80569b36,id00082,id00769,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00052_id00769_BqHVSZdoVpM_faceswap.mp4,FakeVideo-RealAudio/Asian (South)/men/id00082,FakeVideo-RealAudio/Asian (South)/men/id00082/00052_id00769_BqHVSZdoVpM_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00082/00052_id00769_BqHVSZdoVpM_faceswap.mp4,1,1,0,1,FAKE
id00103__00241_0__5b5acae289,id00103,0.mp4,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00241_0.mp4,FakeVideo-RealAudio/Asian (South)/men/id00103,FakeVideo-RealAudio/Asian (South)/men/id00103/00241_0.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00103/00241_0.mp4,1,1,0,1,FAKE
id00103__00241_id00078_9covxztoahk_faceswap__ba517fea2f,id00103,id00078,-,faceswap,C,FakeVideo-RealAudio,Asian (South),men,00241_id00078_9CoVxzTOAhk_faceswap.mp4,FakeVideo-RealAudio/Asian (South)/men/id00103,FakeVideo-RealAudio/Asian (South)/men/id00103/00241_id00078_9CoVxzTOAhk_faceswap.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00103/00241_id00078_9CoVxzTOAhk_faceswap.mp4,1,1,0,1,FAKE
