video_uid,source,target1,target2,method,category,type,race,gender,clip_name,dataset_dir,raw_video_relpath,raw_video_path,metadata_row_count,is_video_fake,is_audio_fake,true_label,label_name,split
id01212__00183_fake__e43ae99050,id01212,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00183_fake.mp4,RealVideo-FakeAudio/Asian (East)/men/id01212,RealVideo-FakeAudio/Asian (East)/men/id01212/00183_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id01212/00183_fake.mp4,1,0,1,1,FAKE,val
id00225__00078_fake__02abd0393b,id00225,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (European),men,00078_fake.mp4,RealVideo-FakeAudio/Caucasian (European)/men/id00225,RealVideo-FakeAudio/Caucasian (European)/men/id00225/00078_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (European)/men/id00225/00078_fake.mp4,1,0,1,1,FAKE,train
id00475__00099__e369fe7dd1,id00475,-,-,real,A,RealVideo-RealAudio,African,men,00099.mp4,RealVideo-RealAudio/African/men/id00475,RealVideo-RealAudio/African/men/id00475/00099.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id00475/00099.mp4,1,0,0,0,REAL,train
id00033__00276_id04561_wavtolip__40d30719f8,id00033,id04561,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),men,00276_id04561_wavtolip.mp4,FakeVideo-RealAudio/Asian (South)/men/id00033,FakeVideo-RealAudio/Asian (South)/men/id00033/00276_id04561_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/men/id00033/00276_id04561_wavtolip.mp4,1,1,0,1,FAKE,train
id03897__00021__98452a9dc8,id03897,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00021.mp4,RealVideo-RealAudio/Asian (South)/women/id03897,RealVideo-RealAudio/Asian (South)/women/id03897/00021.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id03897/00021.mp4,1,0,0,0,REAL,train
id05251__00033__69a3bece69,id05251,-,-,real,A,RealVideo-RealAudio,African,women,00033.mp4,RealVideo-RealAudio/African/women/id05251,RealVideo-RealAudio/African/women/id05251/00033.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id05251/00033.mp4,1,0,0,0,REAL,train
id04066__00013__ffb98a84f0,id04066,-,-,real,A,RealVideo-RealAudio,Asian (East),women,00013.mp4,RealVideo-RealAudio/Asian (East)/women/id04066,RealVideo-RealAudio/Asian (East)/women/id04066/00013.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013.mp4,1,0,0,0,REAL,train
id00270__00088__d708080ea8,id00270,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00088.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00270,RealVideo-RealAudio/Caucasian (European)/women/id00270/00088.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00270/00088.mp4,1,0,0,0,REAL,train
id00345__00243_fake__7e24188221,id00345,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00243_fake.mp4,RealVideo-FakeAudio/Caucasian (American)/men/id00345,RealVideo-FakeAudio/Caucasian (American)/men/id00345/00243_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id00345/00243_fake.mp4,1,0,1,1,FAKE,train
id05931__00013_id00235_wavtolip__5323a532aa,id05931,id00235,-,wav2lip,C,FakeVideo-RealAudio,Asian (South),women,00013_id00235_wavtolip.mp4,FakeVideo-RealAudio/Asian (South)/women/id05931,FakeVideo-RealAudio/Asian (South)/women/id05931/00013_id00235_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (South)/women/id05931/00013_id00235_wavtolip.mp4,1,1,0,1,FAKE,train
id00634__00078__caad047e76,id00634,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00078.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00634,RealVideo-RealAudio/Caucasian (European)/women/id00634/00078.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00634/00078.mp4,1,0,0,0,REAL,train
id01521__00109_id00987_wavtolip__a6ad31dced,id01521,id00987,-,wav2lip,D,FakeVideo-FakeAudio,African,men,00109_id00987_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id01521,FakeVideo-FakeAudio/African/men/id01521/00109_id00987_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id01521/00109_id00987_wavtolip.mp4,1,1,1,1,FAKE,val
id00735__00037__234ec26888,id00735,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00037.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00735,RealVideo-RealAudio/Caucasian (European)/women/id00735/00037.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00735/00037.mp4,1,0,0,0,REAL,train
id06752__00221__90eb9e1503,id06752,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00221.mp4,RealVideo-RealAudio/Asian (South)/women/id06752,RealVideo-RealAudio/Asian (South)/women/id06752/00221.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06752/00221.mp4,1,0,0,0,REAL,train
id00708__00043__0a0725429d,id00708,-,-,real,A,RealVideo-RealAudio,Caucasian (American),men,00043.mp4,RealVideo-RealAudio/Caucasian (American)/men/id00708,RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/men/id00708/00043.mp4,1,0,0,0,REAL,train
id00575__00092_fake__e59df2ae43,id00575,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00092_fake.mp4,RealVideo-FakeAudio/Caucasian (American)/women/id00575,RealVideo-FakeAudio/Caucasian (American)/women/id00575/00092_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00575/00092_fake.mp4,1,0,1,1,FAKE,val
id00137__00025__71e3917ee1,id00137,-,-,real,A,RealVideo-RealAudio,Asian (East),women,00025.mp4,RealVideo-RealAudio/Asian (East)/women/id00137,RealVideo-RealAudio/Asian (East)/women/id00137/00025.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025.mp4,1,0,0,0,REAL,train
id00495__00027_id00373_wavtolip__c81ad04d64,id00495,id00373,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00027_id00373_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/women/id00495,FakeVideo-FakeAudio/Caucasian (European)/women/id00495/00027_id00373_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00495/00027_id00373_wavtolip.mp4,1,1,1,1,FAKE,train
id00701__00092__cb5dda52b2,id00701,-,-,real,A,RealVideo-RealAudio,African,men,00092.mp4,RealVideo-RealAudio/African/men/id00701,RealVideo-RealAudio/African/men/id00701/00092.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id00701/00092.mp4,1,0,0,0,REAL,train
id03605__00048__9e14860f85,id03605,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00048.mp4,RealVideo-RealAudio/Caucasian (American)/women/id03605,RealVideo-RealAudio/Caucasian (American)/women/id03605/00048.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id03605/00048.mp4,1,0,0,0,REAL,train
id00577__00010_id01838_wavtolip__3bdb7900f3,id00577,id01838,-,wav2lip,D,FakeVideo-FakeAudio,African,women,00010_id01838_wavtolip.mp4,FakeVideo-FakeAudio/African/women/id00577,FakeVideo-FakeAudio/African/women/id00577/00010_id01838_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/women/id00577/00010_id01838_wavtolip.mp4,1,1,1,1,FAKE,train
id03747__00273__8a25224c2b,id03747,-,-,real,A,RealVideo-RealAudio,African,women,00273.mp4,RealVideo-RealAudio/African/women/id03747,RealVideo-RealAudio/African/women/id03747/00273.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/women/id03747/00273.mp4,1,0,0,0,REAL,train
id01171__00053_id01236_wavtolip__e447d8ad2a,id01171,id01236,-,wav2lip,C,FakeVideo-RealAudio,African,men,00053_id01236_wavtolip.mp4,FakeVideo-RealAudio/African/men/id01171,FakeVideo-RealAudio/African/men/id01171/00053_id01236_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/men/id01171/00053_id01236_wavtolip.mp4,1,1,0,1,FAKE,train
id00063__00021_id00990_wavtolip__16bfba2c41,id00063,id00990,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),men,00021_id00990_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/men/id00063,FakeVideo-FakeAudio/Caucasian (European)/men/id00063/00021_id00990_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/men/id00063/00021_id00990_wavtolip.mp4,1,1,1,1,FAKE,train
id02586__00042_id04376_wavtolip__b08117a6d9,id02586,id04376,-,wav2lip,C,FakeVideo-RealAudio,African,women,00042_id04376_wavtolip.mp4,FakeVideo-RealAudio/African/women/id02586,FakeVideo-RealAudio/African/women/id02586/00042_id04376_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02586/00042_id04376_wavtolip.mp4,1,1,0,1,FAKE,train
id06594__00002__8e3d588bda,id06594,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00002.mp4,RealVideo-RealAudio/Asian (East)/men/id06594,RealVideo-RealAudio/Asian (East)/men/id06594/00002.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06594/00002.mp4,1,0,0,0,REAL,train
id08139__00067__928c555c13,id08139,-,-,real,A,RealVideo-RealAudio,Asian (East),women,00067.mp4,RealVideo-RealAudio/Asian (East)/women/id08139,RealVideo-RealAudio/Asian (East)/women/id08139/00067.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08139/00067.mp4,1,0,0,0,REAL,train
id02332__00055__bd28b30ba6,id02332,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00055.mp4,RealVideo-RealAudio/Asian (East)/men/id02332,RealVideo-RealAudio/Asian (East)/men/id02332/00055.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02332/00055.mp4,1,0,0,0,REAL,train
id00535__00005_id00554_wavtolip__e69b782f26,id00535,id00554,-,wav2lip,C,FakeVideo-RealAudio,Caucasian (European),men,00005_id00554_wavtolip.mp4,FakeVideo-RealAudio/Caucasian (European)/men/id00535,FakeVideo-RealAudio/Caucasian (European)/men/id00535/00005_id00554_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Caucasian (European)/men/id00535/00005_id00554_wavtolip.mp4,1,1,0,1,FAKE,val
id00287__00005__84e40f515f,id00287,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00005.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00287,RealVideo-RealAudio/Caucasian (European)/women/id00287/00005.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00287/00005.mp4,1,0,0,0,REAL,train
id08457__00417__f8ae97c63c,id08457,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00417.mp4,RealVideo-RealAudio/Asian (South)/men/id08457,RealVideo-RealAudio/Asian (South)/men/id08457/00417.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id08457/00417.mp4,1,0,0,0,REAL,train
id04884__00028__566337cf1b,id04884,-,-,real,A,RealVideo-RealAudio,Asian (East),men,00028.mp4,RealVideo-RealAudio/Asian (East)/men/id04884,RealVideo-RealAudio/Asian (East)/men/id04884/00028.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04884/00028.mp4,1,0,0,0,REAL,train
id05434__00052_fake__cf475e8a30,id05434,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (South),women,00052_fake.mp4,RealVideo-FakeAudio/Asian (South)/women/id05434,RealVideo-FakeAudio/Asian (South)/women/id05434/00052_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (South)/women/id05434/00052_fake.mp4,1,0,1,1,FAKE,train
id00475__00099_fake__e8e1c4ebf4,id00475,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,African,men,00099_fake.mp4,RealVideo-FakeAudio/African/men/id00475,RealVideo-FakeAudio/African/men/id00475/00099_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/African/men/id00475/00099_fake.mp4,1,0,1,1,FAKE,train
id02301__00092_id05106_wavtolip__5aba552df1,id02301,id05106,-,wav2lip,C,FakeVideo-RealAudio,African,women,00092_id05106_wavtolip.mp4,FakeVideo-RealAudio/African/women/id02301,FakeVideo-RealAudio/African/women/id02301/00092_id05106_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/African/women/id02301/00092_id05106_wavtolip.mp4,1,1,0,1,FAKE,train
id01005__00028_id00145_wavtolip__5b6d375010,id01005,id00145,-,wav2lip,D,FakeVideo-FakeAudio,Caucasian (American),women,00028_id00145_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (American)/women/id01005,FakeVideo-FakeAudio/Caucasian (American)/women/id01005/00028_id00145_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (American)/women/id01005/00028_id00145_wavtolip.mp4,1,1,1,1,FAKE,val
id03815__00118__f9c8bbf46c,id03815,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00118.mp4,RealVideo-RealAudio/Asian (South)/women/id03815,RealVideo-RealAudio/Asian (South)/women/id03815/00118.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id03815/00118.mp4,1,0,0,0,REAL,train
id00330__00118__2a4d465e35,id00330,-,-,real,A,RealVideo-RealAudio,Caucasian (European),women,00118.mp4,RealVideo-RealAudio/Caucasian (European)/women/id00330,RealVideo-RealAudio/Caucasian (European)/women/id00330/00118.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00330/00118.mp4,1,0,0,0,REAL,train
id04490__00054__5e9e01c1da,id04490,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00054.mp4,RealVideo-RealAudio/Asian (South)/women/id04490,RealVideo-RealAudio/Asian (South)/women/id04490/00054.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id04490/00054.mp4,1,0,0,0,REAL,train
id05252__00052_fake__3e66ffe036,id05252,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,African,women,00052_fake.mp4,RealVideo-FakeAudio/African/women/id05252,RealVideo-FakeAudio/African/women/id05252/00052_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/African/women/id05252/00052_fake.mp4,1,0,1,1,FAKE,train
id04928__00027__9ffc061d61,id04928,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00027.mp4,RealVideo-RealAudio/Asian (South)/men/id04928,RealVideo-RealAudio/Asian (South)/men/id04928/00027.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04928/00027.mp4,1,0,0,0,REAL,train
id00478__00206__5be2da4c08,id00478,-,-,real,A,RealVideo-RealAudio,African,men,00206.mp4,RealVideo-RealAudio/African/men/id00478,RealVideo-RealAudio/African/men/id00478/00206.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/African/men/id00478/00206.mp4,1,0,0,0,REAL,train
id00180__00206__081ec1e707,id00180,-,-,real,A,RealVideo-RealAudio,Caucasian (American),women,00206.mp4,RealVideo-RealAudio/Caucasian (American)/women/id00180,RealVideo-RealAudio/Caucasian (American)/women/id00180/00206.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (American)/women/id00180/00206.mp4,1,0,0,0,REAL,train
id00379__00043_id00897_0ayfw8jhoyi_id00271_wavtolip__5b892e29a0,id00379,id00897,id00271,fsgan-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00043_id00897_0ayFw8JhoyI_id00271_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/women/id00379,FakeVideo-FakeAudio/Caucasian (European)/women/id00379/00043_id00897_0ayFw8JhoyI_id00271_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00379/00043_id00897_0ayFw8JhoyI_id00271_wavtolip.mp4,1,1,1,1,FAKE,train
id07194__00014__a5207eb3bd,id07194,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00014.mp4,RealVideo-RealAudio/Asian (South)/men/id07194,RealVideo-RealAudio/Asian (South)/men/id07194/00014.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id07194/00014.mp4,1,0,0,0,REAL,val
id06254__00043__91dac52d96,id06254,-,-,real,A,RealVideo-RealAudio,Asian (South),women,00043.mp4,RealVideo-RealAudio/Asian (South)/women/id06254,RealVideo-RealAudio/Asian (South)/women/id06254/00043.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/women/id06254/00043.mp4,1,0,0,0,REAL,val
id04554__00118__2347f5401c,id04554,-,-,real,A,RealVideo-RealAudio,Asian (South),men,00118.mp4,RealVideo-RealAudio/Asian (South)/men/id04554,RealVideo-RealAudio/Asian (South)/men/id04554/00118.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (South)/men/id04554/00118.mp4,1,0,0,0,REAL,train
id06269__00005_id06470_xoaiqcrolyk__47c5117d99,id06269,id06470,-,fsgan,C,FakeVideo-RealAudio,Asian (East),men,00005_id06470_XoAiqCrOlyk.mp4,FakeVideo-RealAudio/Asian (East)/men/id06269,FakeVideo-RealAudio/Asian (East)/men/id06269/00005_id06470_XoAiqCrOlyk.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-RealAudio/Asian (East)/men/id06269/00005_id06470_XoAiqCrOlyk.mp4,1,1,0,1,FAKE,train
id00763__00074_fake__0832ef3ca6,id00763,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),women,00074_fake.mp4,RealVideo-FakeAudio/Asian (East)/women/id00763,RealVideo-FakeAudio/Asian (East)/women/id00763/00074_fake.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/women/id00763/00074_fake.mp4,1,0,1,1,FAKE,train
id00981__00092__b69d3fffd1,id00981,-,-,real,A,RealVideo-RealAudio,Caucasian (European),men,00092.mp4,RealVideo-RealAudio/Caucasian (European)/men/id00981,RealVideo-RealAudio/Caucasian (European)/men/id00981/00092.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00981/00092.mp4,1,0,0,0,REAL,train
id00701__00092_id01036_aohkamtihxa_faceswap_id00391_wavtolip__3a7ef5430d,id00701,id01036,faceswap,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,men,00092_id01036_AohKaMtIHxA_faceswap_id00391_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id00701,FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id00391_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id00701/00092_id01036_AohKaMtIHxA_faceswap_id00391_wavtolip.mp4,1,1,1,1,FAKE,train
id06776__00021__1d573ede72,id06776,-,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00021.mp4,RealVideo-FakeAudio/Asian (East)/men/id06776,RealVideo-FakeAudio/Asian (East)/men/id06776/00021.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id06776/00021.mp4,1,0,1,1,FAKE,val
id07383__00011_id06225_wavtolip__1d175660c7,id07383,id06225,-,wav2lip,D,FakeVideo-FakeAudio,Asian (East),women,00011_id06225_wavtolip.mp4,FakeVideo-FakeAudio/Asian (East)/women/id07383,FakeVideo-FakeAudio/Asian (East)/women/id07383/00011_id06225_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/women/id07383/00011_id06225_wavtolip.mp4,1,1,1,1,FAKE,train
id01972__00078_2_id01597_wavtolip__5994c442ef,id01972,2,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,African,men,00078_2_id01597_wavtolip.mp4,FakeVideo-FakeAudio/African/men/id01972,FakeVideo-FakeAudio/African/men/id01972/00078_2_id01597_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/African/men/id01972/00078_2_id01597_wavtolip.mp4,1,1,1,1,FAKE,train
id00068__00004_3_id00332_wavtolip__6f688c60a3,id00068,3,-,faceswap-wav2lip,D,FakeVideo-FakeAudio,Caucasian (European),women,00004_3_id00332_wavtolip.mp4,FakeVideo-FakeAudio/Caucasian (European)/women/id00068,FakeVideo-FakeAudio/Caucasian (European)/women/id00068/00004_3_id00332_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Caucasian (European)/women/id00068/00004_3_id00332_wavtolip.mp4,1,1,1,1,FAKE,val
id05332__00065_id08652_wavtolip__b8e56b8a9f,id05332,id08652,-,wav2lip,D,FakeVideo-FakeAudio,Asian (East),men,00065_id08652_wavtolip.mp4,FakeVideo-FakeAudio/Asian (East)/men/id05332,FakeVideo-FakeAudio/Asian (East)/men/id05332/00065_id08652_wavtolip.mp4,/Users/jeevikakiran/Documents/USC/Multimodal/Project/FakeAVCeleb_v1.2/FakeAVCeleb_v1.2/FakeVideo-FakeAudio/Asian (East)/men/id05332/00065_id08652_wavtolip.mp4,1,1,1,1,FAKE,train
